SimulationNumber,Seed0
9132,1100334196
9133,3991818
9134,947689058
9135,3879315940
9136,593243644
9137,105733417
9138,3689856908
9139,899605667
9140,2147733879
9141,1787835020
9142,2898644235
9143,1531462180
9144,1026782281
9145,3915832827
9146,3255758839
9147,173039688
9148,3264198963
9149,2199945414
9150,1342598273
9151,2922637045
9152,1763868471
9153,4001612347
9154,900612886
9155,2664474214
9156,4194297639
9157,3452102463
9158,2772841958
9159,359595860
9160,4013835414
9161,1657597596
9162,1303030989
9163,1606090713
9164,3358195890
9165,3806578884
9166,3289337846
9167,650134238
9168,2970638424
9169,652346142
9170,4147387825
9171,1411146515
9172,1690307307
9173,233929910
9174,561426640
9175,783651308
9176,2884967553
9177,4145543832
9178,3132361740
9179,1839036025
9180,2469866342
9181,2714501851
9182,888276073
9183,3118624118
9184,2166621765
9185,1576087234
9186,1340844729
9187,632335458
9188,1835954769
9189,887258698
9190,2771192693
9191,1345469267
9192,3200672959
9193,2731893060
9194,997397458
9195,1710601941
9196,1740859194
9197,29268923
9198,1156040146
9199,2248016765
9200,853116270
9201,3957869885
9202,3364622479
9203,3487846783
9204,3905210583
9205,3544255848
9206,1590135107
9207,3414748174
9208,3226718424
9209,1390413291
9210,3852565430
9211,3286482466
9212,3634075830
9213,614873357
9214,785177520
9215,2824869330
9216,4107242341
9217,2755516003
9218,1617812998
9219,109821469
9220,1457027538
9221,3384305968
9222,268140504
9223,3879421071
9224,2088099950
9225,1148539893
9226,468209895
9227,3489191602
9228,1067470407
9229,353930961
9230,1361258203
9231,2576842319
9232,3473882611
9233,2085837394
9234,3760195113
9235,2344723728
9236,1299082942
9237,3978021036
9238,3688080332
9239,3742270470
9240,3681778842
9241,3371908617
9242,3284150817
9243,1175525923
9244,630050712
9245,3916231173
9246,2964914071
9247,418792337
9248,4058847446
9249,3665021061
9250,2931489052
9251,1409436797
9252,1424283544
9253,230950326
9254,2149971792
9255,2874866349
9256,2773367959
9257,993339722
9258,2192883225
9259,1046130046
9260,515193970
9261,1314462589
9262,1340304865
9263,273523995
9264,3446264706
9265,760755274
9266,3699762341
9267,22074556
9268,589699149
9269,1913019314
9270,4090469977
9271,361874095
9272,1412282388
9273,2931970613
9274,2844615863
9275,1011992422
9276,3229064413
9277,4052620090
9278,3487282503
9279,3741997234
9280,4061964051
9281,1243139183
9282,1343979231
9283,3363884757
9284,3687257146
9285,3449910598
9286,565590920
9287,4237256300
9288,3028127616
9289,2567703196
9290,3186770110
9291,352040135
9292,2910799159
9293,2778144757
9294,1083683523
9295,2684267554
9296,3749691770
9297,2741694850
9298,725241589
9299,1319180524
9300,230359655
9301,3692295686
9302,3081488666
9303,4120901632
9304,2042152666
9305,935068111
9306,3646848229
9307,378610630
9308,1646678187
9309,835521622
9310,722751016
9311,3524244602
9312,3592491850
9313,2906166569
9314,2357548916
9315,2731802528
9316,812589745
9317,1725688382
9318,3094025699
9319,2481752228
9320,2195216360
9321,1322309306
9322,2595504510
9323,2049558736
9324,1979543266
9325,3406179759
9326,3559277956
9327,4214400559
9328,3562944735
9329,4005009410
9330,3046801779
9331,4010923694
9332,452695485
9333,1727537762
9334,3602849907
9335,2013437197
9336,2881978814
9337,3030680943
9338,2993695996
9339,3960784188
9340,1558999454
9341,609860702
9342,3776476944
9343,1306708859
9344,3115447319
9345,598060659
9346,483572374
9347,2628556625
9348,1751393329
9349,1315552757
9350,3806974669
9351,1400622577
9352,202708302
9353,304581710
9354,4129252933
9355,1502362650
9356,2916981006
9357,3704394289
9358,2711739171
9359,1001040118
9360,1162043143
9361,2985807438
9362,1068552578
9363,2704233149
9364,4046109230
9365,3708638156
9366,1281070440
9367,568172385
9368,3330769879
9369,4198716903
9370,1688445279
9371,2502371004
9372,598091679
9373,4275528959
9374,46021853
9375,3914925939
9376,2337567472
9377,951409420
9378,4190938112
9379,241213985
9380,1585427901
9381,1097961550
9382,1534129387
9383,2265868621
9384,1477862264
9385,737000796
9386,2235718753
9387,719234129
9388,1892641269
9389,1986824134
9390,3779204572
9391,142884854
9392,2171195294
9393,523505343
9394,2180803324
9395,1786110872
9396,594301477
9397,271140877
9398,4220834183
9399,1704050010
9400,1073625397
9401,2035841409
9402,315096272
9403,1938175332
9404,2848191437
9405,3733077592
9406,2557079095
9407,2276600925
9408,1783037020
9409,2009960787
9410,1813301844
9411,1763982780
9412,3371823860
9413,3511665685
9414,840579362
9415,3844238820
9416,3522961167
9417,3664648497
9418,2786347641
9419,2892860543
9420,1799461488
9421,589964202
9422,1967217936
9423,1189147471
9424,1102291385
9425,197839350
9426,3230306433
9427,3997858947
9428,2202780244
9429,2838108070
9430,1378059745
9431,3205604189
9432,2560015749
9433,1338190416
9434,4276646886
9435,3632054232
9436,1869437252
9437,1114987588
9438,3954339475
9439,7059903
9440,1481836047
9441,1616689970
9442,235075176
9443,2451401892
9444,877213159
9445,2056021704
9446,1798281924
9447,3702588841
9448,943324856
9449,452712257
9450,975112
9451,2378653546
9452,3929901667
9453,2203229525
9454,3624434495
9455,1208573653
9456,3188120853
9457,3531442849
9458,720758198
9459,3233460380
9460,516957605
9461,3147606266
9462,290360173
9463,3763218016
9464,3109681681
9465,3104336198
9466,3989199808
9467,995750782
9468,1849137248
9469,3030368768
9470,511705303
9471,1321573507
9472,2200710403
9473,1040132220
9474,1498221649
9475,313548058
9476,1609860778
9477,3195578426
9478,2668594719
9479,3053725856
9480,3086870811
9481,1007167593
9482,475038824
9483,3218558390
9484,152858851
9485,3942096571
9486,4270616133
9487,463980861
9488,999560655
9489,999166753
9490,231200342
9491,3222345585
9492,815508329
9493,1178997207
9494,167322679
9495,2682911344
9496,1682814988
9497,348597687
9498,3446289425
9499,1942194869
9500,1465633740
9501,3174373488
9502,1907753188
9503,2948554922
9504,2901623078
9505,3500708028
9506,2185683369
9507,3768628176
9508,3699881038
9509,3320797841
9510,3719594902
9511,2884447413
9512,42566130
9513,136247069
9514,3341683449
9515,2297664353
9516,1978835769
9517,161910467
9518,4247037762
9519,3470624838
9520,2075465975
9521,1377501329
9522,4238685801
9523,2415615750
9524,3240850727
9525,1200208453
9526,1067749845
9527,3360812537
9528,2312388800
9529,3807499331
9530,4261190125
9531,1712156464
9532,3683065907
9533,3706223473
9534,418187626
9535,1147078428
9536,3033844628
9537,2296351193
9538,1484253005
9539,3688352264
9540,29988602
9541,1399649710
9542,1732937547
9543,4097580329
9544,1008262578
9545,523468471
9546,3517016754
9547,78490821
9548,1448823935
9549,3883231763
9550,3554187223
9551,294843802
9552,2568101
9553,4260131655
9554,1322073152
9555,4086218421
9556,1035796720
9557,588500336
9558,1003164183
9559,2308908415
9560,292859310
9561,794226630
9562,803692626
9563,1838912469
9564,2386067262
9565,263818936
9566,1251386294
9567,961748795
9568,1792696930
9569,1560244797
9570,1618630941
9571,1883976668
9572,3761982997
9573,4198314442
9574,3888229587
9575,3469756541
9576,2117234076
9577,3167151602
9578,1418009000
9579,2306574889
9580,458705505
9581,3607762880
9582,4094834206
9583,1457380509
9584,258672751
9585,3044698513
9586,1278398198
9587,4268269689
9588,1280184592
9589,1351320869
9590,1376113037
9591,2894883286
9592,705606616
9593,3626304718
9594,3363652717
9595,3933363639
9596,526124309
9597,3083497410
9598,2726903351
9599,1218086774
9600,531914642
9601,1401371192
9602,302948267
9603,89155041
9604,3905969954
9605,3267980401
9606,816596860
9607,183565184
9608,3527242547
9609,3713653588
9610,2339171804
9611,509643461
9612,334391204
9613,738203968
9614,4103618738
9615,2046665600
9616,1060690138
9617,3169172244
9618,3692148660
9619,597009935
9620,725033451
9621,1890090874
9622,3667656764
9623,2073830453
9624,56817319
9625,911759897
9626,2198080335
9627,496319451
9628,3304730688
9629,3592400483
9630,4014916169
9631,2158073535
9632,3904993450
9633,61766928
9634,3520262008
9635,3448778426
9636,3814752790
9637,4212477318
9638,855642027
9639,2602433204
9640,1220562246
9641,2163411051
9642,1241110350
9643,3772767393
9644,1619434285
9645,4091028460
9646,1689299395
9647,3240711373
9648,2338847309
9649,1913205775
9650,686678342
9651,2543571551
9652,2968881810
9653,3010494465
9654,719692809
9655,834398641
9656,1332764796
9657,1920713808
9658,2161850852
9659,3564055179
9660,3420686149
9661,2812023957
9662,3175996191
9663,1766108008
9664,2772548947
9665,2849120384
9666,669041077
9667,507761390
9668,2349541876
9669,1724419129
9670,375579845
9671,3406461138
9672,1620762513
9673,947078021
9674,1776039980
9675,798698592
9676,170988822
9677,4083735062
9678,1176769945
9679,901503436
9680,4104483206
9681,1120636750
9682,4095820843
9683,4164468762
9684,1513233177
9685,3155549280
9686,185113550
9687,3004744227
9688,769206892
9689,3663290934
9690,1684562623
9691,497456346
9692,4070682808
9693,3032058948
9694,606445372
9695,2163326081
9696,3279275574
9697,3561174905
9698,466787936
9699,2182452047
9700,4214469206
9701,2663916325
9702,1639030390
9703,2051886799
9704,3329606989
9705,2053676956
9706,1471417497
9707,3298405922
9708,2695817294
9709,2699672130
9710,824702806
9711,2719844764
9712,627155489
9713,1933948512
9714,4028954792
9715,2281097896
9716,3941265046
9717,3202832966
9718,3811650050
9719,3547389241
9720,2686216223
9721,2991708446
9722,3471485521
9723,3968863274
9724,296511366
9725,3523265128
9726,1437907968
9727,2413186620
9728,1347344653
9729,2883667123
9730,2730075871
9731,3978463749
9732,1528826982
9733,2659306505
9734,637831750
9735,3542518873
9736,2561806561
9737,2958418589
9738,3497752291
9739,2370548628
9740,1641207933
9741,1038687163
9742,568089808
9743,1829645408
9744,844769353
9745,4156423794
9746,1019983038
9747,2825080814
9748,1288050345
9749,2424059698
9750,2760783807
9751,4007018187
9752,2581041207
9753,2519048911
9754,2989640232
9755,2259507231
9756,1556934158
9757,3261215293
9758,3539042970
9759,3060875547
9760,876549840
9761,829615935
9762,2014514669
9763,2024253626
9764,3440005617
9765,2029438393
9766,773775489
9767,1624461950
9768,471858467
9769,2221758577
9770,3795393734
9771,1774282764
9772,1472871694
9773,856182360
9774,2937199830
9775,1771100603
9776,108871445
9777,310427135
9778,2963728830
9779,2472981465
9780,1357644768
9781,3666418378
9782,239405129
9783,3115084312
9784,2619125860
9785,1547880623
9786,1034244522
9787,373967988
9788,1661324453
9789,868225064
9790,346091948
9791,2342863191
9792,632061351
9793,889303405
9794,1279802487
9795,2336346720
9796,385514128
9797,994710231
9798,3911968996
9799,3646100280
9800,25971841
9801,1706267999
9802,2078163832
9803,1054631931
9804,529343805
9805,3488914391
9806,1321471624
9807,1472482115
9808,3977395536
9809,478835984
9810,694472820
9811,2449890097
9812,4148218223
9813,2497799261
9814,883880103
9815,3069594553
9816,3185002186
9817,1031734612
9818,2347960980
9819,1905983377
9820,3798807222
9821,1212760988
9822,2379382935
9823,347693641
9824,2295914348
9825,3765027728
9826,839485713
9827,3130471977
9828,713949679
9829,1294773971
9830,3936290916
9831,2574287404
9832,1408054353
9833,864421392
9834,1598081096
9835,3823537165
9836,3263417776
9837,493519004
9838,1455235806
9839,16480387
9840,4089077073
9841,2156108794
9842,3169375635
9843,2504514935
9844,2565939063
9845,2486637102
9846,3783415914
9847,234126955
9848,213055752
9849,1348807884
9850,1104075854
9851,2144043162
9852,1997315854
9853,930200539
9854,974865380
9855,3747899638
9856,3195048466
9857,374131545
9858,3947968435
9859,2093300249
9860,1820078808
9861,2969609369
9862,1469448345
9863,1124212397
9864,4129828955
9865,2681093552
9866,1910626641
9867,3562182111
9868,2100446900
9869,817491074
9870,1510324673
9871,3939432416
9872,3906480937
9873,2377515794
9874,2443645200
9875,1285191659
9876,3273514912
9877,1850522187
9878,3486683312
9879,1340853943
9880,1468230462
9881,3114328706
9882,1862702954
9883,3420085296
9884,3644158518
9885,3577438873
9886,1560169826
9887,4233842375
9888,3409925427
9889,3398540131
9890,4041531252
9891,2582924917
9892,2676668166
9893,1456940077
9894,3185264941
9895,2339019619
9896,3457866639
9897,176386455
9898,3629417660
9899,3198999349
9900,1696741181
9901,1915364480
9902,220174896
9903,85999128
9904,1726045449
9905,268465269
9906,2893760975
9907,1664155791
9908,1934240185
9909,2505776327
9910,3216772252
9911,1993740774
9912,1533227867
9913,2659462277
9914,2726205327
9915,2062848147
9916,800666959
9917,2841996358
9918,3218517224
9919,941139277
9920,2343746346
9921,484657817
9922,876449881
9923,2561664333
9924,1253748934
9925,2081725600
9926,3215249945
9927,115395704
9928,2072756524
9929,1634157267
9930,927847998
9931,455805890
9932,4154398131
9933,2282160195
9934,3071438588
9935,1699852185
9936,4110862794
9937,2633467393
9938,1834402189
9939,3460035179
9940,2040540445
9941,1287067184
9942,3856688267
9943,4132197081
9944,2255069739
9945,2300532640
9946,3037739788
9947,2655538765
9948,1083074263
9949,2923465597
9950,1918675553
9951,2863590123
9952,530213145
9953,2194602644
9954,884677531
9955,1841528623
9956,4051939
9957,230991783
9958,168642113
9959,94857961
9960,4197402056
9961,1537431638
9962,1040901198
9963,1433062604
9964,2848897814
9965,1665138000
9966,3603905789
9967,594286895
9968,2365068667
9969,3170408577
9970,657750611
9971,3680634131
9972,3127236282
9973,4031748653
9974,2578060162
9975,2114679990
9976,3140697355
9977,3010195239
9978,3306036545
9979,3674564095
9980,4189355619
9981,1796546637
9982,2463435535
9983,1328917842
9984,1467337377
9985,4023201323
9986,2785134076
9987,2214813933
9988,293950597
9989,2135689164
9990,3854292159
9991,766291299
9992,512737557
9993,464522257
9994,1408074251
9995,3616821427
9996,3503599738
9997,2637681909
9998,2565437149
9999,1399405940
